type,title,url,local_path,status,size_bytes
post,Impulse & Rhythm,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959486,,DISCOVERED,
post,Follow-through,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959487,,DISCOVERED,
post,Arcs,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959488,,DISCOVERED,
post,Stretch & Smear,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627141/posts/2158959490,,DISCOVERED,
post,Animation and Design Tracks Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659695/posts/2158959571,,DISCOVERED,
category,Lesson Sketch,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627445,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659699,,DISCOVERED,
post,Drawing with Confidence,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959654,,DISCOVERED,
post,Thinking in 3D,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959670,,DISCOVERED,
post,Drawing in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959671,,DISCOVERED,
post,Cylinders in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959673,,DISCOVERED,
post,Finding the Right Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158959675,,DISCOVERED,
post,Combining Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960367,,DISCOVERED,
post,Rotating Shapes in Perspective,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960445,,DISCOVERED,
post,Using Weighted Lines,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960448,,DISCOVERED,
post,Drawing From References,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627189/posts/2158960454,,DISCOVERED,
category,Intro to Animate,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627208,,DISCOVERED,
category,Intro to Harmony,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627207,,DISCOVERED,
category,Intro to Photoshop,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627459,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659703,,DISCOVERED,
category,2D FX Playbook,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2151838203,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2153488366,,DISCOVERED,
category,Line Wiggle Warmup,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627214,,DISCOVERED,
category,Negative Shapes: Blip Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627215,,DISCOVERED,
category,Sparkle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627217,,DISCOVERED,
category,Abstract Lightning,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627219,,DISCOVERED,
category,Fireball,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627220,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659705,,DISCOVERED,
post,Design Commentary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959755,,DISCOVERED,
post,The Wave Principle,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959757,,DISCOVERED,
post,Creation & Dissipation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959760,,DISCOVERED,
post,Cycles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959765,,DISCOVERED,
post,Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959771,,DISCOVERED,
post,Water,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959773,,DISCOVERED,
post,Smoke & Dust,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959777,,DISCOVERED,
post,Lightning & Flash Frames,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959779,,DISCOVERED,
post,Debris,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627224/posts/2158959780,,DISCOVERED,
post,Animation and Design Tracks Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659706/posts/2158959790,,DISCOVERED,
category,Painting Techniques,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627461,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659772,,DISCOVERED,
post,Color Foundations Lecture,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627457/posts/2172714618,,DISCOVERED,
category,Fire Explosion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627650,,DISCOVERED,
category,Wispy Cloud,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627651,,DISCOVERED,
category,Lightning Zap,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627652,,DISCOVERED,
category,Goo Splat,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627654,,DISCOVERED,
category,Sparker & Aquanna Illustration,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627655,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659778,,DISCOVERED,
category,Light Burst,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627237,,DISCOVERED,
category,Fire Swoosh,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627238,,DISCOVERED,
category,Nether Poof,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627240,,DISCOVERED,
category,Poison Splat,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627241,,DISCOVERED,
category,Dark Zap,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627242,,DISCOVERED,
category,Bubbly Charm,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627243,,DISCOVERED,
category,Cyber Tech Slash,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627244,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659779,,DISCOVERED,
category,Water Fling,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627658,,DISCOVERED,
category,Goo Orb,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627660,,DISCOVERED,
category,Spiral Smoke Poof,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627661,,DISCOVERED,
category,Directional Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627663,,DISCOVERED,
category,Heart Bubbles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627664,,DISCOVERED,
category,Electric Burst,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627666,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150659780,,DISCOVERED,
post,You made it!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627694/posts/2158961252,,DISCOVERED,
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-1/categories/2150627694/posts/2160626438,,DISCOVERED,
post,Anthea Zammit - Paintover,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854/posts/2165127362,,DISCOVERED,
post,Luke Kimball - Paintover,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854/posts/2165127366,,DISCOVERED,
post,Sandra Femenía  - Paintover,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854/posts/2165195631,,DISCOVERED,
post,"Lee ""Zeph"" Parks - Paintover",https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854/posts/2165301535,,DISCOVERED,
post,Ethan Wesley Maddix - Paintover,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854/posts/2165687614,,DISCOVERED,
post,Paintover Series Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659854/posts/2159083981,,DISCOVERED,
post,Animation and Post-Process Tracks Overview,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659817/posts/2159083955,,DISCOVERED,
category,Toxic Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659860,,DISCOVERED,
category,Holy Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659861,,DISCOVERED,
category,Wind Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659862,,DISCOVERED,
category,Flame Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659868,,DISCOVERED,
category,Electric Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659869,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150659871,,DISCOVERED,
category,Intro to After Effects,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660579,,DISCOVERED,
category,Text Pops & Wiggles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660580,,DISCOVERED,
category,Card Shimmer,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660582,,DISCOVERED,
category,Heart Bubbles,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660585,,DISCOVERED,
category,Goo Orb,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660587,,DISCOVERED,
category,Directional Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660588,,DISCOVERED,
category,Spiral Smoke Poof,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660591,,DISCOVERED,
category,Wind Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660592,,DISCOVERED,
category,Flame Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660589,,DISCOVERED,
category,Holy Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660595,,DISCOVERED,
category,Toxic Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660596,,DISCOVERED,
category,Electric Avatar,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660597,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660672,,DISCOVERED,
post,Intro,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724701,,DISCOVERED,
post,Budget Shot,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724703,,DISCOVERED,
post,TV Show: Low Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724706,,DISCOVERED,
post,TV Show: Head Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724709,,DISCOVERED,
post,TV Show: Explosion,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724713,,DISCOVERED,
post,High-Budget Fire,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724720,,DISCOVERED,
post,Summary,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724721,,DISCOVERED,
post,Polish and Closure,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2152722227/posts/2166724722,,DISCOVERED,
category,FX Logo Animation,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660022,,DISCOVERED,
category,Explosion Masterclass,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660027,,DISCOVERED,
category,Ignited - 2D FX Production,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2153161526,,DISCOVERED,
category,Review,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660263,,DISCOVERED,
post,Great job!,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660705/posts/2159086665,,DISCOVERED,
post,Lesson Survey,https://www.vfxapprentice.com/products/hand-drawn-2d-fx-level-2/categories/2150660705/posts/2160626501,,DISCOVERED,
post,Project Download,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2151531435/posts/2160740828,,DISCOVERED,
category,Introduction & Game Development,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198428,,DISCOVERED,
category,"Gameplay, Engines, Platforms",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198483,,DISCOVERED,
category,VFX Terminology & Process,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198485,,DISCOVERED,
category,Next Steps,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2154198488,,DISCOVERED,
post,Intro to Unity: Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434/posts/2162913361,,DISCOVERED,
post,Hit Impact,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434/posts/2162913365,,DISCOVERED,
post,Healing Loop,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434/posts/2162913370,,DISCOVERED,
post,Explosion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434/posts/2163552123,,DISCOVERED,
post,Missile,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434/posts/2163669309,,DISCOVERED,
post,Missile - Timeline Setup,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434/posts/2163669313,,DISCOVERED,
post,Unity Introduction Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605434/posts/2159191363,,DISCOVERED,
post,Intro to Niagara: Fire,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2158878419,,DISCOVERED,
post,Item Aura & Visual Hierarchy,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2158878432,,DISCOVERED,
post,Tech & Tools,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2162581548,,DISCOVERED,
post,Block-in Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2162581558,,DISCOVERED,
post,Damage Impact - Timing & Punch,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2158878433,,DISCOVERED,
post,Heal Impacts - Arcs & Ease In/Out,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2158878434,,DISCOVERED,
post,Missile Wind-up & Impact,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2158878435,,DISCOVERED,
post,Sequencer Addendum - Projectile Setup for Games,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2162581574,,DISCOVERED,
post,"Explosion AoE - Anticipation, Impulse, & Rhythm",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2158878449,,DISCOVERED,
post,Niagara Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605378/posts/2159191397,,DISCOVERED,
post,Intro & RGB Color Wheel,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426/posts/2158878594,,DISCOVERED,
post,Color Value,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426/posts/2158878596,,DISCOVERED,
post,Saturation & Hue,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426/posts/2158878597,,DISCOVERED,
post,Temperature & Palettes,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426/posts/2158878599,,DISCOVERED,
post,Addition,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426/posts/2158878601,,DISCOVERED,
post,Restraint & Readability,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605426/posts/2158878603,,DISCOVERED,
post,Intro to Krita,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878644,,DISCOVERED,
post,Impact Flair,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878645,,DISCOVERED,
post,Ring,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878646,,DISCOVERED,
post,Embers Sprite Sheet,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878647,,DISCOVERED,
post,Zap Sprite Sheet,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878648,,DISCOVERED,
post,Wisp Sprite Sheet,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878649,,DISCOVERED,
post,Liquid Splatter,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878651,,DISCOVERED,
post,Tiling Noise,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878652,,DISCOVERED,
post,Tiling Trail,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2158878653,,DISCOVERED,
post,Hand Painted Textures Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605474/posts/2159191545,,DISCOVERED,
post,Intro to Procedural Thinking,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170057074,,DISCOVERED,
post,Intro to Substance Designer - Fuzzball,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170057080,,DISCOVERED,
post,Lens Flare,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170057086,,DISCOVERED,
post,Ringburst,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170057088,,DISCOVERED,
post,Embers - Spritesheet,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170874868,,DISCOVERED,
post,Lightning - Spritesheet,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170905389,,DISCOVERED,
post,Wisps - Spritesheet,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2170940649,,DISCOVERED,
post,Splash,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2171676560,,DISCOVERED,
post,Tiling Noise,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2171676514,,DISCOVERED,
post,Tiling Trail,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2171676518,,DISCOVERED,
post,Ground Crack,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153470807/posts/2171676521,,DISCOVERED,
post,Intro to Blender,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878737,,DISCOVERED,
post,Dome & Tapered Cylinder,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878739,,DISCOVERED,
post,UVs in Blender,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878741,,DISCOVERED,
post,Vertex Colors,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878742,,DISCOVERED,
post,Modifiers,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878743,,DISCOVERED,
post,"Rings, Swipes, & Soulercoasters",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2158878745,,DISCOVERED,
post,Waterfall,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2161408083,,DISCOVERED,
post,Maya Basics,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2163766183,,DISCOVERED,
post,Modeling Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605507/posts/2159191554,,DISCOVERED,
post,Intro - Course Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057659,,DISCOVERED,
post,How Do Shaders Work?,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057662,,DISCOVERED,
post,Node-based Shader Interface,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057666,,DISCOVERED,
post,Vector UVs - Texture Sampling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057669,,DISCOVERED,
post,Adding & Panning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057671,,DISCOVERED,
post,Multiply & Scaling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057673,,DISCOVERED,
post,Adjusting Texture Intensity,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057674,,DISCOVERED,
post,Combining Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057677,,DISCOVERED,
post,"Step, Smoothstep & Dissolve",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057680,,DISCOVERED,
post,Color Lerp & Gradients,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057683,,DISCOVERED,
post,Distortion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057684,,DISCOVERED,
post,Creating a Full Shader,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057689,,DISCOVERED,
post,Properties & Shader Variants,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057780,,DISCOVERED,
post,Surface Direction Fresnel,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057788,,DISCOVERED,
post,Using Positions & Distance,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057791,,DISCOVERED,
post,Vertex Offset,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057852,,DISCOVERED,
post,Depth Fade,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057853,,DISCOVERED,
post,Shaders & Particle System,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169057857,,DISCOVERED,
post,Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2153219613/posts/2169419767,,DISCOVERED,
post,Intro & Overview,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160809549,,DISCOVERED,
post,Node-based Shader Interface,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399269,,DISCOVERED,
post,"Vector, UVs, & Texture Sampling",https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399318,,DISCOVERED,
post,Add & Panning,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399320,,DISCOVERED,
post,Multiply & Scaling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399325,,DISCOVERED,
post,Adjusting Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399327,,DISCOVERED,
post,Combining Textures,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399332,,DISCOVERED,
post,Stepping,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399335,,DISCOVERED,
post,Lerp & Color,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399336,,DISCOVERED,
post,Distortion,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2160399338,,DISCOVERED,
post,Output Pipeline,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119739,,DISCOVERED,
post,Vectors & Fresnel,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119742,,DISCOVERED,
post,Positions & Distance Sampling,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119744,,DISCOVERED,
post,Vertex Offset,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119746,,DISCOVERED,
post,Depth Fade,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2161119749,,DISCOVERED,
post,Materials Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605515/posts/2159191565,,DISCOVERED,
post,Guiding Principles Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878813,,DISCOVERED,
post,Gameplay Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878814,,DISCOVERED,
post,Shape Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878816,,DISCOVERED,
post,Value Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878818,,DISCOVERED,
post,Color Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878819,,DISCOVERED,
post,Timing Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2158878817,,DISCOVERED,
post,Composition Lecture,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2172662532,,DISCOVERED,
post,Art Foundations Review,https://www.vfxapprentice.com/products/hand-crafted-3d-vfx-level-1/categories/2150605523/posts/2159747907,,DISCOVERED,
